"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"mmu-mir-5126",8.3595118862614,-1.30686532481464,1.00898413775188,-1.29522881075858,0.195241308804913,0.739182482376905
"mmu-mir-3535",35.9358304005796,0.0238148236885103,0.627561093564027,0.0379482156123826,0.969728970212693,0.98200402046855
"mmu-mir-6345",12.242638765382,-0.171284164147363,0.856486192163917,-0.199984734972332,0.841492519695103,0.952656274198784
"mmu-mir-1843b",5.5271826416749,-0.828675077202933,1.10273363615846,-0.751473474673128,0.452367758491035,0.896601924994651
"mmu-mir-664",19.5104642391372,-1.42952578239723,0.901191060426283,-1.58626271960691,0.112679725406616,0.662455111441986
"mmu-mir-5108",23.3219330536699,-0.343590204238285,0.713754737140107,-0.481384131494513,0.630243512679534,0.896601924994651
"mmu-mir-1931",6.95557395478836,2.07617343308246,1.14701012999538,1.81007419096711,0.0702842827181577,0.662455111441986
"mmu-mir-7688",11.5706397447652,1.26210779573482,1.17878397037478,1.07068625588245,0.284310524710097,0.828732559084446
"mmu-let-7i",4.58422000535597,-1.0966462495227,1.03652969457608,-1.05799790904322,0.290056395679556,0.828732559084446
"mmu-mir-677",15.0488330551451,-0.77700248948109,0.548615273317869,-1.41629759007984,0.156688393135946,0.737357144169157
"mmu-mir-146a",15.0573956896631,0.823191251790755,1.32619115453489,0.620718400191303,0.53478492065492,0.896601924994651
"mmu-mir-5100",16.4835140427851,-2.16136774240031,1.4059149242555,-1.53733892791903,0.124210333395372,0.662455111441986
"mmu-mir-144",3.60445218112291,0.625689643559772,3.35169909494142,0.186678346067551,0.851912834964146,0.952656274198784
"mmu-mir-21a",5.49646767801262,0.280553370255144,1.04361729713151,0.268827827045675,0.788062178449704,0.952656274198784
"mmu-mir-142a",9.91335982102571,-0.207147379891915,0.724686210724661,-0.285844241033336,0.774997421711089,0.952656274198784
"mmu-mir-5119",21.0052905496766,0.439943066837443,0.969653494530591,0.453711629276827,0.650036395621122,0.896601924994651
"mmu-mir-6516",5.75746586947602,1.12124144694376,1.11215077450715,1.00817395684559,0.313370958091015,0.835655888242708
"mmu-mir-5099",164.111087435126,-0.513900219556599,0.468105555060226,-1.0978297821962,0.272278824049292,0.828732559084446
"mmu-mir-3068",7.20787987324424,-0.630421490799889,0.92019240505754,-0.685097472370975,0.493282415157579,0.896601924994651
"mmu-mir-3069",7.82064802601711,1.05919142879825,1.46750746517106,0.72176220832702,0.470440688035242,0.896601924994651
"mmu-mir-3544",14.8503825853984,0.189423677564401,0.729429049820533,0.25968759759569,0.795104760203126,0.952656274198784
"mmu-mir-203",20.0413536194175,0.34768945353416,0.476657174468136,0.729432959699219,0.465736862447102,0.896601924994651
