"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"mmu-let-7i",855.762385075981,0.695083813421395,0.143755591678358,4.83517757679013,1.33026828781801e-06,5.09302715907466e-05
"mmu-mir-744",693.886835866173,0.469153768038975,0.148714505414774,3.15472768934326,0.00160647971054781,0.0269085351516759
"mmu-mir-23b",8209.27098272434,0.5533532813372,0.150165208682197,3.6849632893881,0.000228735606652352,0.00557283114389367
"mmu-let-7j",608.920980490453,0.755068342091539,0.152531866237631,4.95023342148853,7.41245246712341e-07,3.31089543531512e-05
"mmu-mir-93",430.257947536576,0.519122543111938,0.158585917529745,3.27344666662831,0.00106244438599905,0.0189823396965164
"mmu-mir-23a",8373.48797333132,0.533230458888149,0.151366337404272,3.52278100951858,0.00042704405879592,0.00880367751979281
"mmu-mir-504",13.2481656474253,2.10562395680217,0.542708218730386,3.87984534623057,0.000104522901717821,0.00311245974004178
