"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Sympk",2691.58080802561,-0.556778452399602,0.0890880131739877,-6.24975720709162,4.11091230042959e-10,2.19471127509113e-09
"Nagpa",3698.21500867151,-0.534705462773732,0.0746166693853631,-7.16603229785301,7.72025672454016e-13,5.15828465499617e-12
"Gps2",1070.76778280438,-0.320901907819373,0.111882966691922,-2.86819269552443,0.00412824018572443,0.00891996063571464
"Vwa5a",5058.65176801382,-0.772398056447829,0.0734117045398352,-10.5214565073708,6.88016761610528e-26,9.91836485606077e-25
"P3h3",259.427193594213,-0.622618907968907,0.19681042164277,-3.1635464360674,0.00155859485433295,0.00366797361560328
"Slc26a6",451.429316672591,-1.05367814932132,0.152265401031084,-6.92001033843678,4.51610686046917e-12,2.80630603530789e-11
"Cd4",35.6022605437895,-2.92760778475204,0.551824600715807,-5.30532306996545,1.12473614938348e-07,4.76485540722453e-07
"Trip6",261.831723184133,-1.0464933270311,0.219147201876562,-4.77529860326739,1.79440794168416e-06,6.55238938369483e-06
"Agap3",1407.96603336849,-0.661429646692345,0.251697382233431,-2.62787654294678,0.00859196919879441,0.0173306513994913
"Gnb3",352.694080941479,-3.92125127033252,0.202609836154739,-19.3537063390039,1.8969754062513e-83,1.19588081698754e-81
"Tpi1",44070.2416601615,-0.644447511409712,0.0882517544512419,-7.30237620109595,2.82729414833464e-13,1.94899081602196e-12
"Celsr3",733.132243436485,-1.28701963728459,0.141604741681254,-9.08881738001132,1.00122129790729e-19,1.05197405281848e-18
"Ccndbp1",1764.84839266501,-0.336937149341083,0.0849501669767767,-3.96629178413732,7.2999488788515e-05,0.000215056847479385
"Ogfod2",794.992274758435,-0.357728559271461,0.129508739453899,-2.76219628713783,0.00574139501384963,0.012035760360701
"Sfi1",210.601192984186,-0.586549702900536,0.197538881899669,-2.9692873486975,0.00298491329484255,0.00662968967841353
"Synj2",993.181690404581,-0.491213013186169,0.113071710517867,-4.34426092022857,1.39745341631542e-05,4.56084112561955e-05
"Rps6ka2",4905.38580441218,-1.12547507616781,0.0955303990526852,-11.7813291614861,4.87187057690812e-32,9.13344365319585e-31
"Prkn",115.915372929526,-2.00876223193679,0.269390891610351,-7.45668207239268,8.87284553323136e-14,6.33544082176209e-13
"Mpc1",1364.71476160481,-0.22649468008651,0.0895395171565606,-2.52954993816286,0.0114208920140918,0.0224198117353106
"Hcfc1r1",946.561602021105,-1.24121422386703,0.124984816113669,-9.93092011063318,3.0542404979695e-23,3.92407013081255e-22
"Tnfrsf12a",582.267743274201,-1.12569672270842,0.149414992609489,-7.53402789806066,4.91986084663486e-14,3.56733891066784e-13
"Tbc1d5",2259.01121273129,-0.82473984479749,0.0869159498713368,-9.4889355293058,2.33405459991678e-21,2.70719183195305e-20
"Slc29a1",5999.51739476231,-0.568534421197044,0.0816078667854929,-6.96666196031619,3.24549227589934e-12,2.04283003211936e-11
"Vegfa",2011.39436336448,-0.826303539749261,0.0829614728556952,-9.9600876323224,2.27861778064795e-23,2.95249654282679e-22
"Gtpbp2",2410.88781107576,-0.721952545333618,0.102747747543501,-7.02645617635521,2.11845075193274e-12,1.35873433309255e-11
"Cnpy3",3025.77869524718,-0.413943401216153,0.0820013796343705,-5.04800532700611,4.46446702108175e-07,1.76132199239629e-06
"Ubr2",5907.69550546436,-0.582911480294063,0.0704489746795989,-8.27423653708429,1.29281291315416e-16,1.11557834853523e-15
"Tfeb",926.382209239534,-0.43299835746816,0.110394455833735,-3.92228354402417,8.77136823049561e-05,0.000255436183007276
"Trem2",7571.74627358985,-1.19812178254054,0.0741744315105559,-16.1527598950325,1.08592301955063e-58,4.40414179295752e-57
"Nfya",416.200458174166,-0.576472865627189,0.139486664682152,-4.13281704699726,3.5834396088646e-05,0.000110295243412739
"Brd4",2774.63345564758,-0.26011936085842,0.0741334240457851,-3.50880003462095,0.000450133199865129,0.00116700844721053
"Mtch1",5219.65926196751,-0.450362781517807,0.0870072250770739,-5.17615383226922,2.26506719883807e-07,9.24801094237008e-07
"Abcg1",5834.34846956374,-1.00314033530462,0.073987357294339,-13.5582668713776,7.07889607157373e-42,1.86426252170644e-40
"Ndufv3",2865.53923453247,-0.27287135491201,0.0892902133991677,-3.05600518269736,0.00224307378664423,0.00512419804019909
"Sik1",2121.08498979,-2.10789805478817,0.11022171343626,-19.1241633710143,1.58902471005648e-81,9.6668318236286e-80
"Wiz",818.361175258889,-0.672033881796148,0.149574023420364,-4.49298525525022,7.02316490896543e-06,2.38223717444612e-05
"Lpin2",2968.7849493906,-0.490135797285366,0.0772819359257538,-6.34217804476649,2.2653928541991e-10,1.23324540747385e-09
"Emilin2",16810.5880468172,-1.82617380075496,0.0638282558764046,-28.6107426198692,4.93932442429848e-180,1.05432912755157e-177
"Cyp4f13",1223.78864916323,-1.08710389860902,0.0946806626704401,-11.4817943595616,1.6286495922973e-30,2.88439295334515e-29
"Lbh",61.2642829829203,-1.78386020977167,0.357616419091591,-4.98819437402509,6.09462331392629e-07,2.36609067838357e-06
"Xdh",15148.9466301996,-0.798946432174776,0.075188903919921,-10.6258555521129,2.25930909420485e-26,3.34009887596481e-25
"Pja2",1945.76395847159,-0.455656205125716,0.103352603273127,-4.40875401968894,1.0396702732682e-05,3.44489875132193e-05
"Ralbp1",792.995785137074,-0.326933101104288,0.107799095712903,-3.03280003363847,0.00242296098970003,0.00548672368540486
"Twsg1",3006.14209555609,-1.04115594348942,0.118633992351673,-8.7762025272071,1.69087212015993e-18,1.64846483060784e-17
"Pdpk1",1222.22178232601,-0.362224789058617,0.118799793015924,-3.04903552323583,0.00229577333444496,0.00522692255991614
"Prepl",1113.8263581967,-0.290252781753289,0.106860626492995,-2.71618079810074,0.00660398430085735,0.0136730469941411
"E4f1",582.107030181824,-0.453621326025834,0.12981703829971,-3.49431270322585,0.000475283968784934,0.00122516526445049
"Epas1",2453.79732674036,-1.17738085092433,0.0840914029681944,-14.0012035638132,1.53253179779845e-44,4.23779872359402e-43
"Hagh",1925.94436034255,-0.341783308332026,0.0876252750023753,-3.90051053560473,9.59900484652148e-05,0.000278405463570028
"Mapk8ip3",1750.5519007558,-0.640888392657252,0.0922043963174019,-6.95073573770903,3.63386015739885e-12,2.27551088703406e-11
"Tmem204",17.0744535537479,-2.40977652866369,0.77925601138558,-3.09240672314984,0.00198540618198431,0.00458550436905906
"Ift140",1126.77089526809,-1.17052849522775,0.115589129739803,-10.1266312659562,4.20900940577492e-24,5.65867596022801e-23
"Telo2",1985.80857522766,-0.64322273239137,0.0917204487549889,-7.01286072105468,2.33493866717314e-12,1.49364872573583e-11
"Axin1",737.531215043472,-0.613312558896356,0.161796458823197,-3.79064265903714,0.000150258000202148,0.000422956497924022
"Rgs11",66.4659321637717,-0.944423820002592,0.369770256627786,-2.55408271237256,0.0106467961726146,0.0210393972766286
"Dusp1",1803.52137707668,-1.20991018696648,0.131386505283615,-9.20878582130432,3.29834587913493e-20,3.54513907344829e-19
"Phf1",127.023682387372,-1.0470852678952,0.273359467038576,-3.83043352856494,0.000127917686505841,0.000363384191388411
"Plin3",20931.3331913384,-0.436111885924318,0.0711013545769592,-6.13366494237851,8.58772909904733e-10,4.45193438210945e-09
"Kdm4b",1967.77448952445,-1.1423148175263,0.0967020913286205,-11.8127209229054,3.35524406408099e-32,6.37863351994896e-31
"Rfx2",33.6042002979459,-2.21910333231967,0.510732148234046,-4.34494546699801,1.39310266869883e-05,4.54786159647402e-05
"Anks1",615.841398929215,-0.347722255822551,0.143574453077189,-2.42189504030781,0.0154398093009855,0.0294768805531289
"Bambi",334.286827555971,-2.90075822736112,0.174322840553693,-16.6401500695353,3.56722987330841e-62,1.5668767461568e-60
"Map4k3",893.264565048684,-0.97783200227808,0.131731533227936,-7.42291521488729,1.14570123546972e-13,8.11866449153182e-13
"Sap130",742.845633210172,-0.357978289377631,0.119985006804134,-2.98352518295891,0.00284948585709349,0.00635558101251265
"Wac",2038.16503337797,-0.256869121843216,0.102682121794624,-2.50159538343962,0.0123635133411,0.0241279049791041
"Ccny",3059.6360116856,-0.413265599734559,0.0778819703983485,-5.30630642266496,1.11868841991535e-07,4.74088540756185e-07
"Rock1",597.213850139272,-0.447263640754049,0.136091405424429,-3.28649439220033,0.00101442793697298,0.00247097992175181
"Esco1",344.433231034213,-0.496910639653206,0.176766069802441,-2.8111200311721,0.00493693644517677,0.0105068577450526
"Adamts10",650.690464355567,-0.319820445374217,0.126870412757571,-2.52084342143146,0.0117073934554758,0.0229415133149902
"Myo1f",24929.2549786174,-0.548492862139873,0.0623786591486388,-8.79295691228147,1.4567434981233e-18,1.4236303728246e-17
"Rnf138",265.313064279636,-0.960999081717087,0.174503705132667,-5.5070411312269,3.64915023813152e-08,1.62515413423668e-07
"Vps52",3702.7757131966,-0.370685524923718,0.0839374410195105,-4.4162118885368,1.00445627428498e-05,3.33639625695479e-05
"Sil1",1495.05269945957,-1.04961577282239,0.0856001669603844,-12.2618425885565,1.45161084040675e-34,2.9884516235582e-33
"Map3k2",345.073680798833,-0.410351146386127,0.156363352269001,-2.62434349501651,0.00868161810613552,0.0174969765607671
"Bag6",4720.72247986826,-0.371112026186451,0.0806764861264373,-4.60000235514521,4.22486163890619e-06,1.47415806024008e-05
"Npc1",2662.84281867686,-0.64598217678407,0.0854259161155301,-7.56189931765488,3.97225812671795e-14,2.89750986977082e-13
