"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Birc3|ENSMUSG00000032000",1488.24437824461,0.303620123758867,0.0798021173209796,3.80466250710678,0.00014199766372713,0.0087032734726087
"Izumo1r|ENSMUSG00000031933",686.924795549803,0.25834216715484,0.0878972161740722,2.93913935389282,0.00329125056618859,0.0697400115806959
"Mrpl4|ENSMUSG00000003299",1474.72809778949,0.278269548353397,0.073735379639939,3.77389456339995,0.000160718707357299,0.0092923939623136
"Herc1|ENSMUSG00000038664",713.976508947621,0.26221021480044,0.0911945770611944,2.87528297460592,0.00403665544133425,0.0813413719753792
"Vps13c|ENSMUSG00000035284",3605.44157629482,0.260331792165595,0.0623479584592247,4.17546618364177,2.97376429284367e-05,0.00273400454673315
"Casp4|ENSMUSG00000033538",1721.37549678296,0.242112860887971,0.082051077773316,2.95075783839014,0.00316995342042267,0.0693501351050254
"Prorsd1|ENSMUSG00000032673",1773.68606182916,0.201361487580544,0.062861613664274,3.20325037559421,0.00135885786078492,0.0399775982642922
"Heatr6|ENSMUSG00000000976",4803.51394074284,0.234062371705668,0.0709765369838952,3.29774291127753,0.000974653291297884,0.0311677172065041
"Ern1|ENSMUSG00000020715",1389.12080101756,0.210658687783451,0.0664539673835441,3.16999414899668,0.00152442007225728,0.0444043945800092
"Cltc|ENSMUSG00000047126",2588.19819007779,0.222287710115754,0.0613547158099498,3.62299306876923,0.000291213628813226,0.0142791749328085
"Nptx1|ENSMUSG00000025582",893.433646624142,0.297195017926181,0.0895252629307948,3.31967768869799,0.000901214315687955,0.029135961722571
"Rad17|ENSMUSG00000021635",1118.28002055531,0.202444517762005,0.0744369425618436,2.7196780361285,0.00653455072551202,0.098550289545645
"4930526F13Rik|ENSMUSG00000087335",748.902442305376,0.361882083989847,0.0927432283674022,3.90197850948482,9.54096300744098e-05,0.00737040264014194
"Nid1|ENSMUSG00000005397",860.703723748133,0.254544969994749,0.0890730379665288,2.85771065864398,0.00426709289668815,0.0836919153470435
"Iah1|ENSMUSG00000062054",655.557662201692,0.26926935364876,0.0898744452156475,2.99606137209156,0.00273491384162836,0.063173990584937
"Cdca4|ENSMUSG00000047832",6064.19002222107,0.15269551057666,0.0489005646789662,3.12257151996323,0.00179278541089933,0.0488943098929884
"Gm266|ENSMUSG00000010529",10301.4156688553,0.210889042574015,0.0566920369030828,3.71990590026845,0.000199297017288184,0.0106605786338516
"Gm2245|ENSMUSG00000089647",1186.46783688485,0.455650283866484,0.0946130496652417,4.81593485759796,1.46512318648806e-06,0.000330438984285668
"Rictor|ENSMUSG00000050310",1117.39188762398,0.228152725179325,0.0802934706524081,2.84148540753708,0.00449039069305889,0.0863446367253546
"Vps13b|ENSMUSG00000037646",7372.95222699446,0.270560148289196,0.0574491818601654,4.70955615952468,2.48256805280833e-06,0.000399173322609437
"Polr2f|ENSMUSG00000033020",4509.44276324933,0.142675079916754,0.0505423327502699,2.82288276288537,0.0047593972010757,0.0879196542529653
"Tfcp2|ENSMUSG00000009733",1652.63165819726,0.596632316581142,0.0989435868207121,6.03002514616994,1.63934169163709e-09,1.20573581419908e-06
"Mllt1|ENSMUSG00000024212",4534.11584585043,0.519405673393843,0.0801675062091676,6.47900499784345,9.23294459727263e-11,9.05444100172536e-08
"Angptl4|ENSMUSG00000002289",18531.9712980249,0.326988161308378,0.0717451261610458,4.55763588141709,5.17326214720798e-06,0.000661727705960255
"Ddr1|ENSMUSG00000003534",662.038648387004,0.332725490444861,0.0968956318614562,3.43385438592939,0.000595063772206017,0.0221604761750646
"Msh5|ENSMUSG00000007035",30086.2006327786,0.166861148561569,0.060892490070045,2.74025825466535,0.00613909251908126,0.0982304504098494
"|ENSMUSG00000120973",9500.13226229775,0.22663673285857,0.0755846874412556,2.99844770853504,0.00271358718549442,0.063173990584937
"Pcdhga3|ENSMUSG00000104346",943.192089712147,0.258782527974116,0.0788966261912362,3.28002020449972,0.00103799652738303,0.032836406274848
"A930007I19Rik|ENSMUSG00000097855",949.489728337118,0.256295576417002,0.0785545692668494,3.26264377500903,0.00110378167832148,0.0345460180598062
