"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Clec4e|ENSMUSG00000030142",62.2812656358153,1.34805715869655,0.316457985860632,4.25982980025106,2.04582627538501e-05,0.00460992854053423
"Vmn2r19|ENSMUSG00000091260",81.7839549394176,0.941688629935595,0.261493507975578,3.60119315093492,0.000316760129448266,0.0312773934560828
"Tmem72|ENSMUSG00000048108",572.74294132182,0.367015302954755,0.100354821333281,3.65717658682175,0.000255008706653686,0.0276668705441061
"Olfr484|ENSMUSG00000110171",46.5787894437573,1.18008466520963,0.325726874505227,3.62292692920153,0.000291288129736836,0.0304742867158014
"Tmc7|ENSMUSG00000042246",2332.23822852149,0.307944407085476,0.0661482038548845,4.65537065467479,3.23398381395955e-06,0.00109308652911833
"Slc25a22|ENSMUSG00000019082",1247.73393607755,0.296906912830388,0.085463303478024,3.47408654647587,0.00051259566843117,0.0434119947031089
"LOC102637012|ENSMUSG00000111473",4231.36059121904,1.93071503848352,0.519986042274281,3.71301319942952,0.000204806201177716,0.0239978252793303
"Arfgef3|ENSMUSG00000019852",242.702702965909,0.667577924589952,0.157196810685092,4.24676506909097,2.16879160510103e-05,0.00463339159802706
"Gm4922|ENSMUSG00000044624",250.507253999673,0.503105197110513,0.145516131811077,3.45738435216029,0.000545446298193005,0.0447979632571975
"Gm34589|ENSMUSG00000115816",1877.22972986007,0.923418381850129,0.23927377860459,3.8592543956775,0.000113733495768726,0.0172325855313028
"Styx|ENSMUSG00000053205",966.514121240812,0.415218421005244,0.097880467589225,4.24209682720143,2.21441109600747e-05,0.00463339159802706
"Dmxl2|ENSMUSG00000041268",311.708181951785,0.576756875518244,0.141278476845776,4.08241147834466,4.45707912428426e-05,0.00851495898787176
"Sh2d7|ENSMUSG00000046460",460.064069676491,0.466262343543158,0.106976016927237,4.35856892914884,1.30915690381805e-05,0.00319579746409806
"Birc3|ENSMUSG00000032000",1488.24437824461,0.303620123758867,0.0798021173209796,3.80466250710678,0.00014199766372713,0.0194980542005316
"Mrpl4|ENSMUSG00000003299",1474.72809778949,0.278269548353397,0.073735379639939,3.77389456339995,0.000160718707357299,0.0207178717914373
"Pif1|ENSMUSG00000041064",150.670451187711,0.774619941956253,0.225549491981135,3.43436793030349,0.000593937418638643,0.0469530108911552
"Fbxl22|ENSMUSG00000050503",247.66912261041,0.555168694516729,0.146170738924674,3.79808365614698,0.000145819112587637,0.0196503483615351
"Vps13c|ENSMUSG00000035284",3605.44157629482,0.260331792165595,0.0623479584592247,4.17546618364177,2.97376429284367e-05,0.00593941831943414
"Rbfox3|ENSMUSG00000025576",253.123419844179,0.658953899025357,0.146372869370537,4.50188550555255,6.73532640738631e-06,0.00202388101049328
"Cltc|ENSMUSG00000047126",2588.19819007779,0.222287710115754,0.0613547158099498,3.62299306876923,0.000291213628813226,0.0304742867158014
"4930526F13Rik|ENSMUSG00000087335",748.902442305376,0.361882083989847,0.0927432283674022,3.90197850948482,9.54096300744098e-05,0.0163081547955705
"Gm266|ENSMUSG00000010529",10301.4156688553,0.210889042574015,0.0566920369030828,3.71990590026845,0.000199297017288184,0.0236678674044401
"Fyb|ENSMUSG00000022148",316.432431599968,0.525952371481472,0.121570562852952,4.32631353461486,1.51625559041111e-05,0.00350654056014023
"Gm2245|ENSMUSG00000089647",1186.46783688485,0.455650283866484,0.0946130496652417,4.81593485759796,1.46512318648806e-06,0.000804718910178569
"9930017N22Rik|ENSMUSG00000115276",179.965390363637,0.636470155868858,0.18724900691523,3.39905757768315,0.000676184797659567,0.0491100165440684
"Vps13b|ENSMUSG00000037646",7372.95222699446,0.270560148289196,0.0574491818601654,4.70955615952468,2.48256805280833e-06,0.00098499642394619
"Csrnp2|ENSMUSG00000044636",181.089618985597,0.934175204857571,0.17493396269324,5.34015916906722,9.28650115349736e-08,0.000102012215171168
"Tfcp2|ENSMUSG00000009733",1652.63165819726,0.596632316581142,0.0989435868207121,6.03002514616994,1.63934169163709e-09,2.88130695722136e-06
"Mllt1|ENSMUSG00000024212",4534.11584585043,0.519405673393843,0.0801675062091676,6.47900499784345,9.23294459727263e-11,2.0284779280208e-07
"Angptl4|ENSMUSG00000002289",18531.9712980249,0.326988161308378,0.0717451261610458,4.55763588141709,5.17326214720798e-06,0.00168158260720956
"Ddr1|ENSMUSG00000003534",662.038648387004,0.332725490444861,0.0968956318614562,3.43385438592939,0.000595063772206017,0.0469530108911552
