"","control_Evs_Tx_1","control_Evs_Tx_2","control_Evs_Tx_3","LPS_Evs_Tx_1","LPS_Evs_Tx_2","LPS_Evs_Tx_3"
"Pcmtd1|ENSMUSG00000051285",8.6082325257068,8.68006135674993,17.6693977834407,15.4205357601411,12.7036543432259,8.04863744576356
"Gm18984|ENSMUSG00000103498",7.53220345999345,6.75115883302772,9.29968304391618,7.19625002139916,2.93161254074444,16.0972748915271
"Uxs1|ENSMUSG00000057363",30.1288138399738,45.3292093074718,35.3387955668815,16.4485714774838,24.4301045062037,23.1398326565702
"Gmppa|ENSMUSG00000033021",807.021799285012,733.947410276299,703.986006424455,678.503573446207,619.547450277325,646.909234703247
"Asic4|ENSMUSG00000033007",827.466351533566,1001.10040981183,856.50080834468,913.923752717694,787.626569280006,799.833346172754
"Gm18300|ENSMUSG00000103411",8.6082325257068,3.85780504744441,2.78990491317485,4.11214286937095,5.86322508148888,12.0729561686453
"Rrs1|ENSMUSG00000061024",6.4561743942801,11.5734151423332,13.0195562614826,23.644821498883,15.6352668839703,29.1763107408929
"Gm28867|ENSMUSG00000099936",4.3041162628534,10.6089638804721,7.43974643513294,13.3644643254556,6.84042926173703,2.01215936144089
"Vxn|ENSMUSG00000067879",9.68426159142015,11.5734151423332,8.36971473952456,9.25232145608464,20.5212877852111,5.03039840360223
"Mybl1|ENSMUSG00000025912",522.950125936688,491.870143549163,542.171521460313,542.802858756965,496.419723566058,555.355983757686
"Tpp2|ENSMUSG00000041763",1477.38790722443,1430.28122134002,1487.94928702659,1529.71714740599,1447.2393909475,1382.35348130989
"Sdccag8|ENSMUSG00000026504",37.6610172999672,24.1112815465276,29.7589857405318,34.9532143896531,19.5440836049629,43.2614262709792
"Gm15423|ENSMUSG00000087082",1543.02568023294,1682.96745194763,1783.67920782312,1755.8850052214,1587.95679290324,1610.73356883343
"Gm8251|ENSMUSG00000091844",1766.83972590132,1502.6150659796,1606.05526168432,1583.17500470782,1584.04797618225,1513.14383980355
"Niban1|ENSMUSG00000026483",23.6726394456937,34.7202454269997,15.8094611746575,27.7569643682539,25.4073086864518,23.1398326565702
"Gm37960|ENSMUSG00000104391",25.8246975771204,27.0046353321109,12.089587957091,30.8410715202821,30.2933295876925,23.1398326565702
"Gm37706|ENSMUSG00000103646",2.1520581314267,5.78670757116662,1.85993660878324,16.4485714774838,1.95440836049629,10.0607968072045
"Gm38328|ENSMUSG00000103633",61.3336567456609,54.0092706642218,55.7980982634971,72.9905359313344,68.4042926173703,46.2796653131405
"Tex30|ENSMUSG00000026049",147.415982002729,123.449761518221,135.775372441176,135.700714689241,142.671810316229,154.936270830949
"Edem3|ENSMUSG00000043019",16.1404359857002,12.5378664041943,22.3192393053988,15.4205357601411,18.5668794247148,19.1155139336885
"1700025G04Rik|ENSMUSG00000032666",123.743342557035,150.454396850332,119.035942962127,144.953036145326,150.489443758215,133.808597535819
"Catspere1|ENSMUSG00000102483",670.366107939417,602.782038663189,562.630824156929,593.176608906759,649.840779865017,553.343824396245
"Colgalt2|ENSMUSG00000032649",63.4857148770876,62.6893320209717,48.3583518283641,66.8223216272779,46.905800651911,56.340462120345
"Poglut2|ENSMUSG00000026047",55.9535114170942,59.7959782353884,62.3078763942384,74.0185716486771,60.5866591753851,74.449896373313
"Catspere2|ENSMUSG00000091476",36.5849882342539,22.1823790228054,42.7785420020144,35.9812501069958,24.4301045062037,19.1155139336885
"Bivm|ENSMUSG00000041684",328.188865042572,363.598125721636,333.858621276591,356.72839391793,324.431787842385,376.273800589447
"Sgpp2|ENSMUSG00000032908",7.53220345999345,29.8979891176942,19.529334392224,10.2803571734274,13.6808585234741,20.1215936144089
"Farsb|ENSMUSG00000026245",1989.57774250398,1830.52849501237,1949.21356600483,1907.00625567078,1905.54815148389,1831.06501891121
"BC035947|ENSMUSG00000090486",2194.02326498952,2011.84533224226,2075.68925540209,2028.31447031722,2168.41607597064,2093.65181557925
"Efcab2|ENSMUSG00000026495",13.9883778542735,15.4312201897777,13.0195562614826,14.3925000427983,30.2933295876925,0
"Acsl3|ENSMUSG00000032883",266.855208296911,235.326107894109,275.270618099919,248.784643596942,219.870940555833,253.532079541552
"Ncf2|ENSMUSG00000026480",20.4445522485536,25.0757328083887,7.43974643513294,21.5887500641975,32.2477379481888,13.0790358493658
"Kif26b|ENSMUSG00000026494",2.1520581314267,2.89335378558331,7.43974643513294,8.2242857387419,6.84042926173703,5.03039840360223
"Sgk3|ENSMUSG00000025915",2713.74530372907,2582.80047926403,2677.37874834347,2598.87429344244,2875.91190247029,2655.04427742126
"Cnst|ENSMUSG00000038949",172.164650514136,145.632140541027,119.965911266519,178.878214817636,203.258469491614,177.070023806798
"Tcf24|ENSMUSG00000099032",1636.64020895,1743.72788144487,1706.49183855862,1687.00661215943,1540.07378807108,1621.80044532136
"E330040D14Rik|ENSMUSG00000104025",10.7602906571335,8.68006135674993,12.089587957091,15.4205357601411,14.6580627037222,16.0972748915271
"Sccpdh|ENSMUSG00000038936",8.6082325257068,13.5023176660554,17.6693977834407,13.3644643254556,8.79483762223332,12.0729561686453
"Kif28|ENSMUSG00000087236",26.9007266428337,24.1112815465276,31.618922349315,35.9812501069958,23.4529003259555,21.1276732951294
"Gm8976|ENSMUSG00000100702",13.9883778542735,25.0757328083887,13.0195562614826,11.3083928907701,13.6808585234741,14.0851155300862
"Wdfy1|ENSMUSG00000073643",1464.47555843587,1370.48524310463,1591.17576881406,1518.40875451522,1594.79722216498,1508.11344139995
"Ppp1r42|ENSMUSG00000025916",109.754964702762,71.3693933777216,66.9577179161965,79.1587502353908,85.0167636815887,77.4681354154743
"Gm15818|ENSMUSG00000087199",8.6082325257068,8.68006135674993,1.85993660878324,3.08410715202821,6.84042926173703,11.0668764879249
"Serpine2|ENSMUSG00000026249",3.22808719714005,2.89335378558331,9.29968304391618,0,4.88602090124073,12.0729561686453
