"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Top3a",70.8576572517469,10.0617263763109,2.13730501555911,4.70766984733752,2.50564485399497e-06,0.000672325462444921
"Lmbr1",62.2595270910377,9.87383538690976,2.33021688574354,4.23730316577771,2.26220589585089e-05,0.00431907310269378
"Cluap1",48.4148177081697,9.51252049814634,2.29787143454174,4.13970962654985,3.47745708523313e-05,0.0062771261713081
"Ccl6",16.6074672707048,21.4921758433162,3.90995377842407,5.49678514408901,3.86777464777818e-08,2.04019145653178e-05
"Pcsk4",41.8715897461198,9.30290531816069,2.39014540913213,3.89219219994595,9.93424937526289e-05,0.0161884895501052
"Prpsap2",44.8116922211962,9.40149955275705,2.55059784469525,3.68599839144001,0.000227807788945169,0.0314121628978839
"Ppwd1",18.7163520034927,21.6587657151617,3.90959369257554,5.53990194845374,3.02641047808231e-08,2.04019145653178e-05
"Impact",307.016533954964,2.22022558384313,0.646236757561226,3.43562256071882,0.000591193987147889,0.062440147919194
"C330018D20Rik",14.3246838247262,21.2846334836932,3.9104590286102,5.44300127631252,5.2390271419608e-08,2.08052245861547e-05
"Ribc1",18.9799625950911,21.67362585307,3.90955427936394,5.54375877768761,2.96046612020741e-08,2.04019145653178e-05
"Cdc73",47.0560888968249,9.46974863323259,2.78587377264624,3.39920233508551,0.000675826995230677,0.0691712413262903
"Cenpl",60.2468689589789,9.82841698925288,2.68084683350411,3.66616132873442,0.000246218627841841,0.0330332234758622
"Arfgap1",1074.34927544187,1.50588551828543,0.433281066232327,3.47553963384583,0.000509826651362514,0.0568714493789555
"Zbtb46",14.7459980548652,21.3260732621628,3.9103533811966,5.45374578285219,4.93196967735321e-08,2.04019145653178e-05
"Ndufaf4",108.501843166271,7.19716426645822,1.96668720983412,3.65953682439684,0.000252671533396541,0.0334469731141448
"Cds1",84.3945793983871,10.3136189552455,1.98877923322017,5.18590438947115,2.1496908044299e-07,7.35935527806208e-05
"Mad1l1",81.3633381852072,10.261796629396,2.08772011494833,4.91531242905614,8.8640983370737e-07,0.000275008650907712
"Rad52",118.298239347275,10.8005721635405,2.34581788857254,4.60418185748972,4.1409050221538e-06,0.00102777262649857
"Stard8",103.62722197593,9.44860632971092,2.76144700011201,3.42161422229999,0.000622505710671072,0.0643774655785666
"Clmp",40.0537728765334,9.23809748565011,2.51765199661728,3.66933058979654,0.000243186431008922,0.0330332234758622
"Mns1",45.041295162738,9.40790507433307,2.86363003207809,3.28530744856937,0.00101871145096108,0.0927868558269875
"Glce",160.917163506866,11.245063645588,2.88935730889777,3.89189097899345,9.94659410310654e-05,0.0161884895501052
"Car12",94.657763102111,10.4795555070023,3.04562207330493,3.44085879822591,0.000579871055582356,0.0619027939765767
"Ybey",36.2353065378329,7.95888738141564,2.37675813373911,3.34863159546434,0.000812117034762594,0.0767875992487908
"Nudt15",13.9033695945872,21.2140696661265,3.91057097548102,5.4248010838154,5.80191152002026e-08,2.21543759887543e-05
"Zbtb1",57.9986714195517,9.77347521360045,2.7773249158621,3.51902478452604,0.000433136241850195,0.0505903130481027
"Map3k13",130.568639834637,10.9425746863924,2.0675166459626,5.29261745377521,1.20577977773043e-07,4.27535058332417e-05
"Zbtb41",38.1776889673711,8.29722596112094,2.47097207092654,3.35787929727984,0.000785429023350135,0.0757062072215548
"Rpap1",157.603505736484,11.2153397982587,1.773357054237,6.32435513844343,2.54292279099497e-10,8.41537915633267e-07
"R3hcc1",70.8981905031098,10.0621622236018,2.12925170184963,4.72568001935188,2.29346551835443e-06,0.000649343112458976
"Rif1",121.012380785354,6.5772907672604,1.95060978522949,3.37191519137519,0.000746474307572827,0.0726568326037551
"Neto2",57.6958611105346,9.76486137855457,2.13537236717562,4.57290799893144,4.81001376122074e-06,0.00113699563384285
"Klf10",45.6685102331273,8.29246037825929,2.36150182607226,3.51151978232921,0.000445552300962584,0.0514353865576342
"N4bp2",120.547456392379,6.6392515784024,1.73181587790834,3.83369367557778,0.000126233325019962,0.0198927690602886
"Trpm4",14.7459980548652,21.3260732621628,3.9103533811966,5.45374578285219,4.93196967735321e-08,2.04019145653178e-05
"Cplane1",163.760130105685,6.3247827479814,1.68170645873025,3.76093147240266,0.000169281805371368,0.0250840263242827
"Gpr34",16.6074672707048,21.4921758433162,3.90995377842407,5.49678514408901,3.86777464777818e-08,2.04019145653178e-05
"Osbpl1a",62.1630415674311,9.872962608396,2.72519540213253,3.62284576022335,0.000291379584488104,0.0357137841333074
"Shld1",50.9557102421026,9.58630538268157,2.66574241518019,3.59611091007591,0.000323010125595823,0.0386366810471727
"Sp8",14.7459980548652,21.3260732621628,3.9103533811966,5.45374578285219,4.93196967735321e-08,2.04019145653178e-05
"Zfp668",101.520154730898,9.41699912947785,2.78407161600999,3.38245577998955,0.000718408428222243,0.0713235887539043
"Hic2",45.6889053508587,9.42792904228889,2.32982590669976,4.04662383364245,5.19616416107563e-05,0.00905044171774716
"Klhl25",101.025962266561,10.572784467159,3.08337662389958,3.42896303526731,0.000605892041830489,0.0633189072767695
"Paqr3",19.7707943698866,21.7350991141382,3.9094424668456,5.55964163649031,2.70329140184663e-08,2.04019145653178e-05
"Zfp317",103.335990863169,10.6061630458585,3.03331045088338,3.49656364476959,0.000471292054553594,0.0531703127000919
"Mdn1",160.957952096373,10.1444020494286,2.09548571601627,4.84107430172041,1.29139071821939e-06,0.000388512940923699
"Hipk2",356.453580213087,2.85368981992079,0.674267155343798,4.23228359457274,2.3133045886659e-05,0.00432292330541189
"Mdc1",63.2743536246608,9.89923760750895,2.31633309999507,4.27366755132499,1.92283668889028e-05,0.00381798452946054
"Pstk",62.3336946894515,9.8765815630418,2.09234846534242,4.72033302608869,2.35458824018162e-06,0.000649343112458976
"Gpr84",15.8166354959093,21.419672886002,3.91011357774634,5.47801808313394,4.30116186064364e-08,2.04019145653178e-05
"Nr6a1",157.798774579245,5.46077200751081,1.23201771777892,4.43238106782709,9.31981127932164e-06,0.00201145839958925
"Macrod2",16.8710778623032,21.5139184938286,3.90990384297894,5.50241626337216,3.74621168870899e-08,2.04019145653178e-05
"Tmem51os1",15.2894143127123,21.3754942602867,3.91022929940576,5.46655774471721,4.58858989848434e-08,2.04019145653178e-05
"X5730409E04Rik",38.3726200589538,9.17763201750017,2.52492406201359,3.63481506456917,0.000278180111777819,0.0354073352529511
"Zfp788",15.0258037211138,21.3448995532423,3.91029019518921,5.45864846028632,4.79772606380162e-08,2.04019145653178e-05
"Gm15760",15.5530249043108,21.3990161377006,3.91017047681494,5.47265554394226,4.43341331873154e-08,2.04019145653178e-05
"Zfp994",73.8983958772534,10.1211076357176,2.24426351447515,4.50976793519926,6.4898580259967e-06,0.00146434796550217
"D5Ertd605e",58.3863906702727,9.7828021827452,2.22784794145959,4.39114447655523,1.12755584090885e-05,0.00233216133094647
"X2210406H18Rik",18.4527414118942,21.637530080967,3.90963424053904,5.53441287591744,3.12272603261014e-08,2.04019145653178e-05
