"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Zfp607b|ENSMUSG00000057093",7.23892620231025,-0.185059681882793,0.845734710034947,-0.218815285321736,0.82679393943625,NA
"Zfp60|ENSMUSG00000037640",649.5875359443,-0.119194322964928,0.110476340333199,-1.07891266677947,0.28062666158622,0.999281016435284
"Zfp626|ENSMUSG00000030604",50.3744827031508,0.233924225784801,0.336070597273804,0.696056803785836,0.486393256857261,0.999281016435284
"Cd2bp2|ENSMUSG00000042502",1730.16252390814,-0.603939310906554,0.219330081228681,-2.75356352180833,0.00589503291475271,0.627486060369189
"Zfp59|ENSMUSG00000078779",376.84240175018,0.0333648174162911,0.125924727340167,0.264958424933977,0.79104148955062,0.999281016435284
"Zfp607a|ENSMUSG00000020420",724.563707388071,-0.0508025670650157,0.103833657371236,-0.489268781926667,0.624651419495897,0.999281016435284
"Prkcz2|ENSMUSG00000108314",13.7315476779106,-0.541310277334118,0.649904227346646,-0.832907764801158,0.404896750118329,NA
"Zfp974|ENSMUSG00000070709",285.769733285206,-0.0436986052939863,0.139259062756119,-0.313793619094755,0.753677791019211,0.999281016435284
"Gm26891|ENSMUSG00000097455",371.367310007606,0.0314618723034899,0.135593870499519,0.232030195668775,0.816514560960902,0.999281016435284
"Tbc1d10b|ENSMUSG00000042492",107899.515631801,-0.11329972617837,0.0861697691483103,-1.31484309750633,0.1885626398224,0.999281016435284
"Zfp780b|ENSMUSG00000063047",580.407091153104,0.0771327103887803,0.113943301079733,0.676939404579877,0.498444401493523,0.999281016435284
"Zfp850|ENSMUSG00000096916",47.2332983590148,-0.555562109991137,0.335244057696963,-1.65718704697616,0.0974816645128459,0.999281016435284
"Mylpf|ENSMUSG00000030672",34.009133736577,0.619142304132658,0.368906844969738,1.67831611848635,0.0932854030501175,0.999281016435284
"Septin1|ENSMUSG00000000486",6.16247087495614,-1.51607163991465,0.898103747126654,-1.68808074208029,0.0913957306714948,NA
"Zfp771|ENSMUSG00000054716",651.057323311402,0.178865187002101,0.130546105972014,1.37013038933881,0.170646203022613,0.999281016435284
"Dctpp1|ENSMUSG00000042462",51.999442715586,0.266070659311288,0.306842072827252,0.867125739504055,0.385873118940995,0.999281016435284
"Sephs2|ENSMUSG00000049091",487.077299646131,-0.069981788592536,0.128793223157272,-0.543365457257638,0.586878204015709,0.999281016435284
"Gm44729|ENSMUSG00000108806",103.89298945279,0.0933508167055934,0.214443263907972,0.435317085761457,0.663332284762874,0.999281016435284
"Gm31897|ENSMUSG00000108760",23.2898655055467,-0.805918665016797,0.440459851478733,-1.82972105700696,0.0672916605365805,0.999281016435284
"Myh14|ENSMUSG00000030739",53.2979467259189,-0.104255035051301,0.312391080310543,-0.333732432269395,0.738581473917844,0.999281016435284
"Olfr484|ENSMUSG00000110171",36.6179903573922,0.58785919153194,0.405933543702491,1.44816608691688,0.147570606575351,0.999281016435284
"Izumo2|ENSMUSG00000066500",12.2528396981676,-0.0394265924612349,0.634067931584498,-0.0621803918749055,0.950419177286633,NA
"Zfp473|ENSMUSG00000048012",8.02205734663773,0.334907372607373,0.814362501032042,0.411250975066932,0.680888513650462,NA
"Gm10619|ENSMUSG00000074067",15.3137231566359,0.322757655689459,0.581151269462942,0.555376323943555,0.57863728342315,NA
"Gm45006|ENSMUSG00000108548",21.2005054490721,-0.0188068526263541,0.451559048902102,-0.0416487116625834,0.966778740614788,0.999281016435284
"Gm21269|ENSMUSG00000108448",865.543317758426,0.0352972697241065,0.0937675538885619,0.376433726383175,0.706594476691248,0.999281016435284
"St8sia2|ENSMUSG00000025789",19.9747442878578,-0.231911806448038,0.508094480271437,-0.456434414174595,0.648077623337897,0.999281016435284
"Itgal|ENSMUSG00000030830",496.607981665438,-0.0182754784562366,0.108832737123426,-0.167922620888516,0.866644153922474,0.999281016435284
"Zfp768|ENSMUSG00000047371",371.677930313738,0.04535335814747,0.127067380775647,0.356923687815261,0.721148935792996,0.999281016435284
"Tbc1d17|ENSMUSG00000038520",1766.76589898275,-0.247240969195876,0.0865866132907277,-2.8554179427913,0.00429802277861311,0.567036329116465
"Zfp747|ENSMUSG00000054381",84.2893007994545,0.0496182064968529,0.270360048137516,0.183526400585693,0.854385005882083,0.999281016435284
"E430018J23Rik|ENSMUSG00000078580",3484.262351547,0.0308750099485816,0.0701458611802745,0.440154407246252,0.65982527862052,0.999281016435284
"Zfp764|ENSMUSG00000045757",12.4521057328817,-0.513891794816301,0.618387938607437,-0.831018463868403,0.405963198836521,NA
"Stk33|ENSMUSG00000031027",3912.98697788447,0.0543915917598963,0.0662356539614969,0.8211829808688,0.411542049196781,0.999281016435284
"Zfp688|ENSMUSG00000045251",7.17007405042574,1.35410667337881,0.841563640309441,1.60903657016468,0.107608345384883,NA
"Gm45184|ENSMUSG00000108483",75.3214433513434,0.452327797659856,0.276988514857863,1.63302004739066,0.102464780415779,0.999281016435284
"Akt1s1|ENSMUSG00000011096",10.8440241842925,0.879334659132189,0.710066872709891,1.23838288044097,0.215574125372588,NA
"Zfp689|ENSMUSG00000048921",42.2510882172847,-0.215814986947055,0.342079946853082,-0.630890494846061,0.52811212724621,0.999281016435284
"Fbrs|ENSMUSG00000042423",18.3550628691765,-0.284196021755105,0.487976838650933,-0.582396538616049,0.560299612514306,0.999281016435284
"Gm3104|ENSMUSG00000091292",5.80826894100701,-0.000540883231614349,0.907693784920074,-0.000595887336236389,0.999524550722576,NA
"Nlrp12|ENSMUSG00000078817",3205.88551708808,-0.242859976835478,0.230915615454762,-1.05172608771907,0.292925238382605,0.999281016435284
"Gm20553|ENSMUSG00000107413",7.00896874178661,0.189520171276724,0.827513182014921,0.229023748981568,0.818850457623535,NA
"Gm45211|ENSMUSG00000108467",409.201658126169,0.0816550465735102,0.126050105250094,0.647798321242965,0.517115401336229,0.999281016435284
"Prkcg|ENSMUSG00000078816",11.1068408065552,-0.13566689457962,0.66544976676554,-0.203872480471423,0.838453150815852,NA
"Cacng7|ENSMUSG00000069806",78.2594438388951,0.0784836044378149,0.259802415164746,0.302089587535385,0.762583769811212,0.999281016435284
"Lrfn1|ENSMUSG00000030600",12.2119139032996,-0.968898661000395,0.683331768924284,-1.41790372563192,0.15621887453666,NA
"Gm6518|ENSMUSG00000109201",1704.48138384508,0.14787098994331,0.0941969418631238,1.56980669455469,0.116460089657824,0.999281016435284
"1700028B04Rik|ENSMUSG00000099417",45.9207546960652,-0.382773743466048,0.384957022206548,-0.994328513016895,0.320062958623312,0.999281016435284
"Cacng6|ENSMUSG00000078815",6.02601686975168,-0.157188297218201,0.940942373917515,-0.167054116782693,0.867327468102006,NA
